CUST_ID,GENDER,MARITAL_STATUS,NATIONALITY,EDUCATION,EMPLOYMENT,OCCUPATION,AGE_IN_YEARS,NO_OF_DIFFERENT_PRODUCTS,LOAN_DEFAULT,DATE_OF_BIRTH,FIRST_CUSTOMER_OPENING_DATE,weekday
244682,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,36.328542,2,F,1968-01-01,1998-03-31,0.0
244713,Male,n/a,Greek Cypriot,n/a,n/a,Other Professionals,38.628337,3,T,1965-09-13,2000-06-20,0.0
244737,Female,Married,Greek Cypriot,Secondary,Puplic Company,Clerical Staff,35.247091,1,F,1969-01-30,1995-07-08,3.0
244789,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Farm  Agricultural,35.340178,2,F,1968-12-27,2003-11-26,4.0
244809,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,38.970568,2,F,1965-05-11,1995-07-08,1.0
244835,Female,n/a,Greek Cypriot,n/a,n/a,Doctors,38.803559,3,T,1965-07-11,1995-07-27,6.0
244861,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,46.362765,2,F,1957-12-19,1995-07-08,3.0
244881,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Middle Manager,35.301848,4,F,1969-01-10,1995-07-08,4.0
244896,Female,Divorced,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,37.229295,1,F,1967-02-06,2001-12-10,0.0
244914,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Teachers / Professors,36.613279,4,F,1967-09-19,1992-10-05,1.0
244941,Female,Married,Greek Cypriot,Masters/PHD,Private Company / Partnership,Solicitors,38.08898,3,F,1966-03-29,1995-07-08,1.0
244974,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,36.145106,3,F,1968-03-08,1995-07-08,4.0
244996,Male,Married,Greek Cypriot,n/a,Selfemployed,Other Businessmen,37.483915,1,F,1966-11-05,1995-07-08,5.0
245015,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,37.111567,5,F,1967-03-21,1995-07-08,1.0
245033,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,40.684463,2,F,1963-08-24,1999-11-12,5.0
245048,Male,Married,Greek Cypriot,Masters/PHD,n/a,Other Professionals,35.534565,3,T,1968-10-17,1995-07-08,3.0
245069,Female,n/a,Greek Cypriot,n/a,Housewife,Housewives,45.530459,3,F,1958-10-19,1995-07-08,6.0
245088,Female,Single,Greek Cypriot,Secondary,Government - Semi-Government,Other Professionals,37.084189,3,F,1967-03-31,1995-07-08,4.0
245117,Female,Married,Greek Cypriot,Elementary,Private Company / Partnership,Unskilled Worker,38.395619,4,F,1965-12-07,1996-04-10,1.0
245131,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Other Professionals,34.945927,3,F,1969-05-20,1997-07-02,1.0
245145,Female,n/a,Greek Cypriot,n/a,Selfemployed,Other Professionals,40.183436,2,F,1964-02-23,1995-07-08,6.0
245162,Male,Married,Greek Cypriot,College/University,Selfemployed,Doctors,35.00616,3,F,1969-04-28,1997-01-02,0.0
245194,Female,Married,Greek Cypriot,n/a,Selfemployed,Doctors,34.970568,1,T,1969-05-11,1996-10-08,6.0
245221,Male,Married,Greek Cypriot,Masters/PHD,Government - Semi-Government,Clerical Staff,35.882272,2,F,1968-06-12,1994-10-04,2.0
245239,Male,Divorced,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,37.990418,2,F,1966-05-04,1993-02-16,2.0
245259,Female,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,37.574264,1,F,1966-10-03,1996-06-21,0.0
245284,Female,Married,Greek Cypriot,n/a,Government - Semi-Government,Teachers / Professors,40.963723,3,F,1963-05-14,1995-06-14,1.0
245310,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,36.0,3,T,1968-04-30,1995-07-08,1.0
245334,Female,Divorced,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,39.953457,1,F,1964-05-17,1995-04-06,6.0
245351,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,38.488706,1,F,1965-11-03,1995-10-18,2.0
245367,Female,Single,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,36.399726,1,F,1967-12-06,1996-03-11,2.0
245387,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,35.151266,2,T,1969-03-06,1993-06-23,3.0
245420,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Other Professionals,36.77755,2,F,1967-07-21,1996-05-20,4.0
245438,Female,Married,Greek Cypriot,n/a,Housewife,n/a,37.650924,2,F,1966-09-05,1996-01-08,0.0
245467,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,38.590007,3,T,1965-09-27,1995-07-08,0.0
245482,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,35.077344,3,T,1969-04-02,1995-07-08,2.0
245504,Female,Single,Greek Cypriot,College/University,Selfemployed,Other Professionals,36.120465,4,F,1968-03-17,1995-07-08,6.0
245519,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Other Professionals,38.135524,4,T,1966-03-12,1995-07-08,5.0
245544,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Architects/Civil Eng/Land,35.980835,2,T,1968-05-07,2002-04-09,1.0
245565,Female,Married,Greek Cypriot,College/University,Selfemployed,Doctors,35.148528,4,F,1969-03-07,1998-05-04,4.0
245587,Male,n/a,Greek Cypriot,n/a,n/a,Other Businessmen,35.08282,1,T,1969-03-31,1993-12-31,0.0
245603,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,37.497604,2,F,1966-10-31,1995-07-08,0.0
245629,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Other Professionals,35.56742,2,F,1968-10-05,1994-09-30,5.0
245676,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,36.224504,1,T,1968-02-08,1996-06-10,3.0
245697,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Other Professionals,35.249829,3,F,1969-01-29,1995-07-08,2.0
245723,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,37.418207,3,F,1966-11-29,1993-06-30,1.0
245740,Female,Single,Greek Cypriot,Masters/PHD,Government - Semi-Government,Teachers / Professors,35.66872,3,F,1968-08-29,1995-07-08,3.0
245770,Male,Single,Greek Cypriot,Masters/PHD,Puplic Company,Other Professionals,36.659822,4,T,1967-09-02,1995-07-08,5.0
245792,Male,n/a,Greek Cypriot,n/a,n/a,Others,37.234771,2,T,1967-02-04,2001-02-23,5.0
245816,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Teachers / Professors,36.720055,3,F,1967-08-11,1991-08-19,4.0
245863,Male,Married,Greek Cypriot,Professional qualification,Private Company / Partnership,Clerical Staff,36.643395,3,F,1967-09-08,1995-07-08,4.0
245876,Female,Married,Greek Cypriot,College/University,Government - Semi-Government,Teachers / Professors,35.457906,2,T,1968-11-14,1995-07-08,3.0
245905,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,35.698836,3,F,1968-08-18,1992-11-26,6.0
245920,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,36.290212,2,F,1968-01-15,1995-06-29,0.0
245954,Male,n/a,Greek Cypriot,n/a,Puplic Company,Skilled Worker,37.566051,2,T,1966-10-06,2000-05-10,3.0
245971,Female,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,39.644079,3,F,1964-09-07,1991-07-24,0.0
245996,Female,Married,Greek Cypriot,College/University,Government - Semi-Government,Clerical Staff,36.791239,1,F,1967-07-16,1995-07-08,6.0
246018,Female,Married,Greek Cypriot,Secondary,Private Company / Partnership,Other Professionals,35.022587,3,F,1969-04-22,1999-11-11,1.0
246042,Male,Single,Greek Cypriot,College/University,Government - Semi-Government,Clerical Staff,34.986995,3,F,1969-05-05,1991-08-26,0.0
246077,Female,Married,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,36.621492,4,F,1967-09-16,1995-07-08,5.0
246111,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,43.759069,1,F,1960-07-27,1994-03-03,2.0
246137,Female,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,38.757016,3,T,1965-07-28,1995-07-08,2.0
246166,Female,n/a,Greek Cypriot,n/a,n/a,Others,37.36345,3,F,1966-12-19,1995-07-08,0.0
246185,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,38.146475,4,F,1966-03-08,1995-07-08,1.0
246209,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Teachers / Professors,34.852841,1,T,1969-06-23,2004-01-21,0.0
246236,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Architects/Civil Eng/Land,37.46475,2,T,1966-11-12,2000-02-18,5.0
246286,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Technicians,35.04449,2,T,1969-04-14,1995-07-08,0.0
246305,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,35.915127,3,F,1968-05-31,1994-09-14,4.0
246330,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,36.424367,1,T,1967-11-27,1995-07-08,0.0
246349,Male,Single,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,34.924025,3,F,1969-05-28,1999-05-26,2.0
246370,Male,Married,Greek Cypriot,College/University,Puplic Company,Middle Manager,35.605749,1,F,1968-09-21,1998-06-03,5.0
246392,Male,Married,Greek Cypriot,College/University,Government - Semi-Government,Skilled Worker,38.110883,3,T,1966-03-21,1995-07-08,0.0
246421,Female,n/a,Greek Cypriot,n/a,Housewife,n/a,40.399726,1,F,1963-12-06,2000-11-08,4.0
246439,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,35.718001,4,T,1968-08-11,1995-07-08,6.0
246453,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,35.129363,1,F,1969-03-14,1995-07-08,4.0
246481,Male,n/a,Greek Cypriot,n/a,n/a,Students,35.564682,2,T,1968-10-06,1995-10-02,6.0
246498,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,34.934976,2,F,1969-05-24,1995-11-16,5.0
246519,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,37.905544,4,F,1966-06-04,1995-07-08,5.0
246540,Male,Married,Greek Cypriot,n/a,Selfemployed,Technicians,38.151951,2,T,1966-03-06,1995-07-08,6.0
246564,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Middle Manager,36.503765,2,F,1967-10-29,1995-07-08,6.0
246581,Male,Married,Greek Cypriot,n/a,Puplic Company,Other Professionals,35.594798,3,F,1968-09-25,1995-07-08,2.0
246603,Female,Married,Greek Cypriot,Secondary,Government - Semi-Government,Salesmen,35.542779,1,T,1968-10-14,1995-07-08,0.0
246625,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,34.327173,2,F,1970-01-01,1996-12-04,3.0
246651,Female,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,35.29911,3,F,1969-01-11,1993-05-04,5.0
246668,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Businessmen,36.799452,3,F,1967-07-13,1995-07-08,3.0
246680,Female,Divorced,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,34.926762,2,T,1969-05-27,2003-12-16,1.0
246695,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Teachers / Professors,36.377823,3,T,1967-12-14,1992-11-19,3.0
246717,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,34.759754,3,F,1969-07-27,1995-07-08,6.0
246743,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,40.197125,2,F,1964-02-18,2001-07-27,1.0
246764,Female,n/a,Greek Cypriot,n/a,Housewife,n/a,36.761123,1,T,1967-07-27,1995-07-08,3.0
246785,Female,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,37.623546,2,F,1966-09-15,1995-07-08,3.0
246830,Male,n/a,Greek Cypriot,n/a,n/a,Others,35.340178,4,T,1968-12-27,1995-07-08,4.0
246857,Female,n/a,Greek Cypriot,n/a,Selfemployed,Other Professionals,35.175907,1,F,1969-02-25,1995-07-08,1.0
246875,Male,Single,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,37.752225,6,F,1966-07-30,1994-06-22,5.0
246894,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,34.724162,3,F,1969-08-09,1993-09-03,5.0
246909,Female,Married,Greek Cypriot,Secondary,Housewife,n/a,39.230664,1,F,1965-02-05,1994-01-24,4.0
246929,Male,Married,Greek Cypriot,Masters/PHD,Puplic Company,Clerical Staff,36.848734,4,F,1967-06-25,1996-07-23,6.0
246969,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,35.025325,3,T,1969-04-21,1995-07-08,0.0
246994,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Businessmen,37.059548,3,F,1967-04-09,1993-04-05,6.0
247024,Female,Married,Other,n/a,Private Company / Partnership,Other Professionals,37.327858,2,F,1967-01-01,1997-03-18,6.0
247076,Female,n/a,Greek Cypriot,n/a,n/a,Others,36.785763,1,F,1967-07-18,1995-07-08,1.0
247112,Male,Married,Greek Cypriot,n/a,Selfemployed,Importers  Distributors,36.750171,6,F,1967-07-31,1995-07-08,0.0
247146,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,34.696783,3,T,1969-08-19,1995-07-08,1.0
247175,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,38.696783,2,F,1965-08-19,1993-07-27,3.0
247204,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,34.882957,3,F,1969-06-12,1995-07-08,3.0
247227,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Technicians,37.738535,3,F,1966-08-04,1991-10-04,3.0
247249,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Technicians,46.38193,1,F,1957-12-12,1995-07-08,3.0
247268,Male,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,36.36961,1,T,1967-12-17,1993-12-23,6.0
247292,Female,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,38.965092,2,T,1965-05-13,1993-02-17,3.0
247324,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Accountants,35.841205,5,F,1968-06-27,1996-07-22,3.0
247344,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,34.105407,2,F,1970-03-23,1996-10-22,0.0
247362,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,38.212183,4,F,1966-02-12,1994-07-06,5.0
247383,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,36.043806,3,F,1968-04-14,1995-07-08,6.0
247405,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,37.585216,1,T,1966-09-29,1995-07-08,3.0
247423,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,38.327173,1,T,1966-01-01,1994-09-14,5.0
247461,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Skilled Worker,35.572895,3,F,1968-10-03,1995-07-08,3.0
247490,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Businessmen,34.433949,4,F,1969-11-23,1995-07-08,6.0
247514,Female,Married,Greek Cypriot,College/University,Private Company / Partnership,Accountants,34.631075,3,F,1969-09-12,1995-07-08,4.0
247528,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,38.047912,1,T,1966-04-13,1993-02-23,2.0
247549,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Teachers / Professors,34.825462,2,F,1969-07-03,1994-02-02,3.0
247572,Male,Married,Greek Cypriot,n/a,Selfemployed,Technicians,50.505133,4,F,1953-10-28,1995-07-08,2.0
247607,Male,n/a,Greek Cypriot,n/a,Puplic Company,Other Professionals,36.041068,3,F,1968-04-15,1995-07-08,0.0
247632,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,35.134839,2,F,1969-03-12,1995-07-08,2.0
247659,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,34.986995,2,T,1969-05-05,1995-05-08,0.0
247671,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,38.398357,2,T,1965-12-06,1995-07-08,0.0
247704,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,34.436687,5,F,1969-11-22,1995-07-08,5.0
247727,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,35.101985,1,T,1969-03-24,1997-07-29,0.0
247741,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,34.401095,3,T,1969-12-05,1995-07-08,4.0
247764,Male,Married,Greek Cypriot,n/a,Selfemployed,Farm  Agricultural,36.462697,3,T,1967-11-13,1995-07-08,0.0
247787,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Unskilled Worker,36.528405,1,F,1967-10-20,1993-07-15,4.0
247805,Female,Married,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,35.37577,3,F,1968-12-14,1995-07-08,5.0
247827,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,37.79603,1,F,1966-07-14,1995-07-08,3.0
247843,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Accountants,34.683094,3,F,1969-08-24,1995-07-08,6.0
247862,Male,Single,Greek Cypriot,College/University,Government - Semi-Government,Other Professionals,34.841889,2,F,1969-06-27,1995-10-30,4.0
247889,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,SENIOR MANAGER,34.704997,3,F,1969-08-16,1995-07-08,5.0
247904,Female,n/a,Greek Cypriot,n/a,Housewife,n/a,36.013689,2,F,1968-04-25,1995-07-08,3.0
247927,Female,Married,Greek Cypriot,Professional qualification,Private Company / Partnership,Merchants,36.670773,2,F,1967-08-29,1993-11-24,1.0
247948,Male,Married,Greek Cypriot,n/a,Selfemployed,Farm  Agricultural,37.160849,3,F,1967-03-03,1994-02-18,4.0
247964,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,38.067077,2,F,1966-04-06,1995-07-08,2.0
247990,Male,Married,Greek Cypriot,College/University,Puplic Company,Clerical Staff,35.186858,1,T,1969-02-21,1996-03-28,4.0
248016,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,39.997262,2,F,1964-05-01,1994-05-23,4.0
248053,Male,n/a,Greek Cypriot,n/a,n/a,Students,37.771389,2,T,1966-07-23,1995-07-08,5.0
248098,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,35.852156,4,F,1968-06-23,1995-07-08,6.0
248125,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,35.216975,1,T,1969-02-10,1993-12-20,0.0
248146,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Middle Manager,36.821355,3,F,1967-07-05,1995-11-02,2.0
248168,Female,Married,Greek Cypriot,n/a,Puplic Company,Unskilled Worker,39.652293,2,T,1964-09-04,1995-07-08,4.0
248191,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,37.587953,5,F,1966-09-28,1995-07-08,2.0
248216,Female,Married,Greek Cypriot,n/a,n/a,Doctors,55.263518,1,F,1949-01-24,1995-07-08,0.0
248235,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,35.559206,3,F,1968-10-08,1995-07-08,1.0
248273,Female,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,36.344969,2,T,1967-12-26,1995-07-08,1.0
248300,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Other Professionals,38.078029,3,T,1966-04-02,1993-06-14,5.0
248324,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,37.765914,4,F,1966-07-25,1992-12-29,0.0
248342,Female,n/a,Greek Cypriot,n/a,n/a,Others,36.016427,2,T,1968-04-24,1995-07-08,2.0
248362,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Architects/Civil Eng/Land,37.831622,3,F,1966-07-01,1995-07-08,4.0
248379,Male,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,37.938398,2,T,1966-05-23,1995-07-08,0.0
248396,Female,Married,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,35.633128,3,F,1968-09-11,1995-07-08,2.0
248413,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,37.976728,3,F,1966-05-09,1995-07-08,0.0
248436,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,37.848049,1,F,1966-06-25,1995-07-08,5.0
248462,Female,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,39.148528,3,F,1965-03-07,1994-07-27,6.0
248482,Female,Married,Greek Cypriot,Secondary,Housewife,n/a,37.815195,2,T,1966-07-07,1995-07-08,3.0
248505,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Architects/Civil Eng/Land,35.879535,4,F,1968-06-13,1995-10-06,3.0
248539,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,37.13347,2,F,1967-03-13,1995-02-22,0.0
248568,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,38.365503,2,F,1965-12-18,1995-07-08,5.0
248586,Male,n/a,Greek Cypriot,College/University,Private Company / Partnership,Other Professionals,34.485969,3,F,1969-11-04,1995-09-28,1.0
248606,Male,Married,Greek Cypriot,n/a,Selfemployed,Technicians,35.227926,1,T,1969-02-06,1992-04-06,3.0
248627,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,36.637919,2,F,1967-09-10,1995-07-08,6.0
248646,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,37.100616,3,F,1967-03-25,1995-07-08,5.0
248665,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,37.711157,3,T,1966-08-14,1995-07-08,6.0
248703,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,37.199179,4,F,1967-02-17,1994-04-05,4.0
248723,Male,Married,Greek Cypriot,Masters/PHD,Private Company / Partnership,SENIOR MANAGER,35.526352,1,F,1968-10-20,1995-07-08,6.0
